source_id,bp_rp,phot_g_mean_mag,parallax
205996119100091264,1.10321044921875,11.263330459594727,6.924964761227615
206000929467051136,0.6374053955078125,20.372726440429688,6.724555382645489
206049544200170368,2.961027145385742,17.103487014770508,7.110196175927742
206206263261606656,1.515817642211914,20.792552947998047,5.658536293993287
206230349439780224,0.7810945510864258,9.694204330444336,5.633658559815395
206237973003628928,2.057283401489258,20.434349060058594,8.997804604912439
206312945953787520,4.141183853149414,18.886398315429688,10.347917567878028
206322674056012544,2.0915050506591797,20.803754806518555,5.936464547841443
206377542261902720,3.3957901000976562,19.077335357666016,6.172454887883079
206586763003885184,1.0894222259521484,18.190448760986328,10.724285896246867
206661319341036032,2.318431854248047,20.083049774169922,6.135177990419787
206707262607851264,0.9953031539916992,10.573869705200195,8.483182465985987
206829888215734656,1.6957321166992188,19.76865005493164,6.311280337552642
206901807447451520,2.1229095458984375,20.238569259643555,6.185950072445178
206921220696367360,2.6815195083618164,16.83526039123535,5.554815283556659
206953793730815616,2.523249626159668,14.954319953918457,16.577110379626134
207017595469546496,1.689274787902832,13.781600952148438,5.955588400201701
207021787357838720,2.9009552001953125,18.884891510009766,5.115400514878759
207033435308411520,0.5136661529541016,20.15394401550293,5.722935135594954
207036630762653952,3.423297882080078,18.637901306152344,6.055382405016325
207051444107502208,2.2221174240112305,14.591721534729004,6.380416499016718
207074808729395200,2.053868293762207,14.6867036819458,5.178578168450001
207915247927712256,2.4565372467041016,20.672080993652344,5.964700415579032
207955277025027200,2.3320484161376953,20.195510864257812,5.794765982583631
208099725364216576,1.5325927734375,12.929571151733398,5.723327245213827
208125770043100800,2.6448898315429688,18.916934967041016,7.016284081474151
208165966644554880,0.8221664428710938,11.194689750671387,5.564900919959979
208278460431399424,2.1262331008911133,16.552125930786133,5.174667108503327
208284477677051136,2.4856748580932617,15.1657133102417,8.852157305546422
208445006377940096,2.565166473388672,20.391849517822266,5.3435625397425435
208533272246296448,3.358865737915039,18.767553329467773,5.4543215434182395
208571033598087040,1.8751716613769531,20.062511444091797,10.887279151690489
208594333796728192,1.8824596405029297,14.631038665771484,5.3185519448697995
208612029065457792,1.7646350860595703,19.54750633239746,8.116098755338585
208696210421526272,2.828676223754883,20.472238540649414,8.773945472880316
208735548027429120,3.1396923065185547,19.218399047851562,5.728641205378787
208740564547638528,1.7949333190917969,19.95433235168457,8.477132769921065
208811693504060928,1.055893898010254,12.137128829956055,5.722395513827903
208819080846992384,2.726381301879883,16.143550872802734,7.750528051270111
208847290191249408,1.4130630493164062,20.65839958190918,5.095579020319539
208847461990983296,1.7374944686889648,13.539977073669434,6.763267841456802
208923087774862208,1.948904037475586,13.528908729553223,8.872852074856226
208942741546774016,1.754751205444336,19.210058212280273,5.51007235109646
208944661395508992,2.287294387817383,15.731098175048828,5.277431960267355
208971049679113088,2.413423538208008,20.544069290161133,5.878465106317983
208990737804141824,1.4426193237304688,18.54281234741211,5.169296979822539
